t_s,Q_m3_s,hm_Ethanol_m_s,hm_Propyl acetate_m_s,hm_1-Propanol_m_s,hm_Isopropanol_m_s
2279,1.37836,0.00164291,0.00129129,0.00144882,0.00143189
2280,1.37926,0.00164345,0.00129172,0.00144929,0.00143236
2281,1.38017,0.00164398,0.00129214,0.00144977,0.00143283
2282,1.38107,0.00164452,0.00129257,0.00145025,0.0014333
2283,1.38198,0.00164506,0.00129299,0.00145072,0.00143377
2284,1.38288,0.0016456,0.00129341,0.0014512,0.00143424
2285,1.38379,0.00164614,0.00129383,0.00145167,0.00143471
2286,1.38469,0.00164668,0.00129426,0.00145214,0.00143518
2287,1.38559,0.00164721,0.00129468,0.00145262,0.00143565
2288,1.3865,0.00164775,0.0012951,0.00145309,0.00143612
2289,1.3874,0.00164829,0.00129552,0.00145357,0.00143658
2290,1.38831,0.00164882,0.00129595,0.00145404,0.00143705
2291,1.38921,0.00164936,0.00129637,0.00145451,0.00143752
2292,1.39011,0.0016499,0.00129679,0.00145498,0.00143799
2293,1.39102,0.00165043,0.00129721,0.00145546,0.00143845
2294,1.39192,0.00165097,0.00129763,0.00145593,0.00143892
2295,1.39282,0.0016515,0.00129805,0.0014564,0.00143939
2296,1.39372,0.00165204,0.00129847,0.00145687,0.00143985
2297,1.39462,0.00165257,0.00129889,0.00145734,0.00144032
2298,1.39553,0.00165311,0.00129931,0.00145782,0.00144078
2299,1.39643,0.00165364,0.00129973,0.00145829,0.00144125
2300,1.39733,0.00165418,0.00130015,0.00145876,0.00144172
2301,1.39823,0.00165471,0.00130057,0.00145923,0.00144218
2302,1.39913,0.00165524,0.00130099,0.0014597,0.00144265
2303,1.40003,0.00165577,0.00130141,0.00146017,0.00144311
2304,1.40093,0.00165631,0.00130183,0.00146064,0.00144357
2305,1.40183,0.00165684,0.00130224,0.00146111,0.00144404
2306,1.40274,0.00165737,0.00130266,0.00146158,0.0014445
2307,1.40363,0.0016579,0.00130308,0.00146204,0.00144496
2308,1.40453,0.00165843,0.0013035,0.00146251,0.00144543
2309,1.40543,0.00165897,0.00130392,0.00146298,0.00144589
2310,1.40634,0.0016595,0.00130433,0.00146345,0.00144635
2311,1.40723,0.00166003,0.00130475,0.00146392,0.00144682
2312,1.40813,0.00166056,0.00130517,0.00146439,0.00144728
2313,1.40903,0.00166109,0.00130558,0.00146485,0.00144774
2314,1.40993,0.00166162,0.001306,0.00146532,0.0014482
2315,1.41083,0.00166215,0.00130642,0.00146579,0.00144866
2316,1.41173,0.00166268,0.00130683,0.00146625,0.00144912
2317,1.41263,0.0016632,0.00130725,0.00146672,0.00144959
2318,1.41352,0.00166373,0.00130766,0.00146719,0.00145005
2319,1.41442,0.00166426,0.00130808,0.00146765,0.00145051
2320,1.41532,0.00166479,0.00130849,0.00146812,0.00145097
2321,1.41622,0.00166532,0.00130891,0.00146858,0.00145143
2322,1.41711,0.00166584,0.00130932,0.00146905,0.00145189
2323,1.41801,0.00166637,0.00130974,0.00146951,0.00145235
2324,1.41891,0.0016669,0.00131015,0.00146998,0.0014528
2325,1.4198,0.00166742,0.00131056,0.00147044,0.00145326
2326,1.4207,0.00166795,0.00131098,0.00147091,0.00145372
2327,1.4216,0.00166848,0.00131139,0.00147137,0.00145418
2328,1.42249,0.001669,0.0013118,0.00147183,0.00145464
2329,1.42339,0.00166953,0.00131222,0.0014723,0.0014551
2330,1.42428,0.00167005,0.00131263,0.00147276,0.00145555
2331,1.42518,0.00167058,0.00131304,0.00147322,0.00145601
2332,1.42608,0.0016711,0.00131346,0.00147369,0.00145647
2333,1.42697,0.00167163,0.00131387,0.00147415,0.00145693
2334,1.42787,0.00167215,0.00131428,0.00147461,0.00145738
2335,1.42876,0.00167268,0.00131469,0.00147507,0.00145784
2336,1.42965,0.0016732,0.0013151,0.00147553,0.0014583
2337,1.43055,0.00167372,0.00131552,0.001476,0.00145875
2338,1.43144,0.00167425,0.00131593,0.00147646,0.00145921
2339,1.43234,0.00167477,0.00131634,0.00147692,0.00145966
2340,1.43323,0.00167529,0.00131675,0.00147738,0.00146012
2341,1.43413,0.00167581,0.00131716,0.00147784,0.00146057
2342,1.43502,0.00167633,0.00131757,0.0014783,0.00146103
2343,1.43591,0.00167686,0.00131798,0.00147876,0.00146148
2344,1.4368,0.00167738,0.00131839,0.00147922,0.00146194
2345,1.4377,0.0016779,0.0013188,0.00147968,0.00146239
2346,1.43859,0.00167842,0.00131921,0.00148014,0.00146285
2347,1.43948,0.00167894,0.00131962,0.0014806,0.0014633
2348,1.44038,0.00167946,0.00132003,0.00148106,0.00146375
2349,1.44127,0.00167998,0.00132043,0.00148151,0.00146421
2350,1.44216,0.0016805,0.00132084,0.00148197,0.00146466
2351,1.44305,0.00168102,0.00132125,0.00148243,0.00146511
2352,1.44394,0.00168154,0.00132166,0.00148289,0.00146556
2353,1.44484,0.00168206,0.00132207,0.00148335,0.00146602
2354,1.44573,0.00168258,0.00132247,0.0014838,0.00146647
2355,1.44662,0.0016831,0.00132288,0.00148426,0.00146692
2356,1.44751,0.00168361,0.00132329,0.00148472,0.00146737
2357,1.4484,0.00168413,0.0013237,0.00148517,0.00146782
2358,1.44929,0.00168465,0.0013241,0.00148563,0.00146828
2359,1.45018,0.00168517,0.00132451,0.00148609,0.00146873
2360,1.45107,0.00168568,0.00132492,0.00148654,0.00146918
2361,1.45196,0.0016862,0.00132532,0.001487,0.00146963
2362,1.45285,0.00168672,0.00132573,0.00148745,0.00147008
2363,1.45374,0.00168723,0.00132613,0.00148791,0.00147053
2364,1.45463,0.00168775,0.00132654,0.00148836,0.00147098
2365,1.45552,0.00168827,0.00132695,0.00148882,0.00147143
2366,1.45641,0.00168878,0.00132735,0.00148927,0.00147188
2367,1.4573,0.0016893,0.00132776,0.00148973,0.00147233
2368,1.45818,0.00168981,0.00132816,0.00149018,0.00147277
2369,1.45907,0.00169033,0.00132857,0.00149064,0.00147322
2370,1.45996,0.00169084,0.00132897,0.00149109,0.00147367
2371,1.46085,0.00169135,0.00132937,0.00149154,0.00147412
2372,1.46174,0.00169187,0.00132978,0.001492,0.00147457
2373,1.46262,0.00169238,0.00133018,0.00149245,0.00147501
2374,1.46351,0.0016929,0.00133058,0.0014929,0.00147546
2375,1.4644,0.00169341,0.00133099,0.00149336,0.00147591
2376,1.46529,0.00169392,0.00133139,0.00149381,0.00147636
2377,1.46617,0.00169443,0.00133179,0.00149426,0.0014768
2378,1.46706,0.00169495,0.0013322,0.00149471,0.00147725
2379,1.46795,0.00169546,0.0013326,0.00149516,0.0014777
2380,1.46883,0.00169597,0.001333,0.00149562,0.00147814
2381,1.46972,0.00169648,0.0013334,0.00149607,0.00147859
2382,1.47061,0.00169699,0.00133381,0.00149652,0.00147903
2383,1.47149,0.0016975,0.00133421,0.00149697,0.00147948
2384,1.47238,0.00169802,0.00133461,0.00149742,0.00147993
2385,1.47326,0.00169853,0.00133501,0.00149787,0.00148037
2386,1.47415,0.00169904,0.00133541,0.00149832,0.00148082
2387,1.47503,0.00169955,0.00133581,0.00149877,0.00148126
2388,1.47592,0.00170006,0.00133621,0.00149922,0.0014817
2389,1.47681,0.00170057,0.00133661,0.00149967,0.00148215
2390,1.47769,0.00170108,0.00133701,0.00150012,0.00148259
2391,1.47857,0.00170158,0.00133741,0.00150057,0.00148304
2392,1.47946,0.00170209,0.00133781,0.00150101,0.00148348
2393,1.48034,0.0017026,0.00133821,0.00150146,0.00148392
2394,1.48123,0.00170311,0.00133861,0.00150191,0.00148437
2395,1.48211,0.00170362,0.00133901,0.00150236,0.00148481
2396,1.483,0.00170413,0.00133941,0.00150281,0.00148525
2397,1.48388,0.00170463,0.00133981,0.00150325,0.00148569
2398,1.48476,0.00170514,0.00134021,0.0015037,0.00148614
2399,1.48564,0.00170565,0.00134061,0.00150415,0.00148658
2400,1.48653,0.00170616,0.00134101,0.0015046,0.00148702
2401,1.48741,0.00170666,0.0013414,0.00150504,0.00148746
2402,1.48829,0.00170717,0.0013418,0.00150549,0.0014879
2403,1.48918,0.00170767,0.0013422,0.00150594,0.00148834
2404,1.49006,0.00170818,0.0013426,0.00150638,0.00148878
2405,1.49094,0.00170869,0.00134299,0.00150683,0.00148922
2406,1.49182,0.00170919,0.00134339,0.00150727,0.00148966
2407,1.4927,0.0017097,0.00134379,0.00150772,0.00149011
2408,1.49358,0.0017102,0.00134419,0.00150816,0.00149054
2409,1.49447,0.00171071,0.00134458,0.00150861,0.00149098
2410,1.49535,0.00171121,0.00134498,0.00150905,0.00149142
2411,1.49623,0.00171171,0.00134538,0.0015095,0.00149186
2412,1.49711,0.00171222,0.00134577,0.00150994,0.0014923
2413,1.49799,0.00171272,0.00134617,0.00151039,0.00149274
2414,1.49887,0.00171322,0.00134656,0.00151083,0.00149318
2415,1.49975,0.00171373,0.00134696,0.00151127,0.00149362
2416,1.50063,0.00171423,0.00134735,0.00151172,0.00149406
2417,1.50151,0.00171473,0.00134775,0.00151216,0.0014945
2418,1.50239,0.00171524,0.00134814,0.0015126,0.00149493
2419,1.50327,0.00171574,0.00134854,0.00151305,0.00149537
2420,1.50415,0.00171624,0.00134893,0.00151349,0.00149581
2421,1.50503,0.00171674,0.00134933,0.00151393,0.00149625
2422,1.50591,0.00171724,0.00134972,0.00151437,0.00149668
2423,1.50679,0.00171774,0.00135011,0.00151482,0.00149712
2424,1.50767,0.00171824,0.00135051,0.00151526,0.00149756
2425,1.50855,0.00171875,0.0013509,0.0015157,0.00149799
2426,1.50943,0.00171925,0.0013513,0.00151614,0.00149843
2427,1.5103,0.00171975,0.00135169,0.00151658,0.00149886
2428,1.51118,0.00172025,0.00135208,0.00151702,0.0014993
2429,1.51206,0.00172075,0.00135247,0.00151746,0.00149974
2430,1.51294,0.00172124,0.00135287,0.0015179,0.00150017
2431,1.51382,0.00172174,0.00135326,0.00151834,0.00150061
2432,1.51469,0.00172224,0.00135365,0.00151878,0.00150104
2433,1.51557,0.00172274,0.00135404,0.00151922,0.00150148
2434,1.51645,0.00172324,0.00135443,0.00151966,0.00150191
2435,1.51733,0.00172374,0.00135483,0.0015201,0.00150234
2436,1.5182,0.00172424,0.00135522,0.00152054,0.00150278
2437,1.51908,0.00172473,0.00135561,0.00152098,0.00150321
2438,1.51996,0.00172523,0.001356,0.00152142,0.00150365
2439,1.52083,0.00172573,0.00135639,0.00152186,0.00150408
2440,1.52171,0.00172623,0.00135678,0.0015223,0.00150451
2441,1.52258,0.00172672,0.00135717,0.00152273,0.00150495
2442,1.52346,0.00172722,0.00135756,0.00152317,0.00150538
2443,1.52434,0.00172772,0.00135795,0.00152361,0.00150581
2444,1.52521,0.00172821,0.00135834,0.00152405,0.00150624
2445,1.52609,0.00172871,0.00135873,0.00152448,0.00150668
2446,1.52696,0.0017292,0.00135912,0.00152492,0.00150711
2447,1.52784,0.0017297,0.00135951,0.00152536,0.00150754
2448,1.52871,0.00173019,0.0013599,0.0015258,0.00150797
2449,1.52959,0.00173069,0.00136029,0.00152623,0.0015084
2450,1.53046,0.00173118,0.00136068,0.00152667,0.00150883
2451,1.53134,0.00173168,0.00136107,0.0015271,0.00150926
2452,1.53221,0.00173217,0.00136146,0.00152754,0.0015097
2453,1.53308,0.00173267,0.00136184,0.00152798,0.00151013
2454,1.53396,0.00173316,0.00136223,0.00152841,0.00151056
2455,1.53483,0.00173365,0.00136262,0.00152885,0.00151099
2456,1.53571,0.00173415,0.00136301,0.00152928,0.00151142
2457,1.53658,0.00173464,0.0013634,0.00152972,0.00151185
2458,1.53745,0.00173513,0.00136378,0.00153015,0.00151228
2459,1.53833,0.00173563,0.00136417,0.00153059,0.00151271
2460,1.5392,0.00173612,0.00136456,0.00153102,0.00151313
2461,1.54007,0.00173661,0.00136494,0.00153145,0.00151356
2462,1.54094,0.0017371,0.00136533,0.00153189,0.00151399
2463,1.54182,0.0017376,0.00136572,0.00153232,0.00151442
2464,1.54271,0.0017381,0.00136611,0.00153277,0.00151486
2465,1.54361,0.0017386,0.00136651,0.00153321,0.0015153
2466,1.5445,0.00173911,0.0013669,0.00153365,0.00151574
2467,1.54539,0.00173961,0.0013673,0.0015341,0.00151618
2468,1.54628,0.00174011,0.00136769,0.00153454,0.00151661
2469,1.54718,0.00174061,0.00136809,0.00153498,0.00151705
2470,1.54807,0.00174111,0.00136848,0.00153542,0.00151749
2471,1.54896,0.00174162,0.00136888,0.00153587,0.00151792
2472,1.54985,0.00174212,0.00136927,0.00153631,0.00151836
2473,1.55074,0.00174262,0.00136967,0.00153675,0.0015188
2474,1.55163,0.00174312,0.00137006,0.00153719,0.00151923
2475,1.55253,0.00174362,0.00137045,0.00153763,0.00151967
2476,1.55342,0.00174412,0.00137085,0.00153808,0.00152011
2477,1.55431,0.00174462,0.00137124,0.00153852,0.00152054
2478,1.5552,0.00174512,0.00137163,0.00153896,0.00152098
2479,1.55609,0.00174562,0.00137202,0.0015394,0.00152141
2480,1.55698,0.00174612,0.00137242,0.00153984,0.00152185
2481,1.55787,0.00174662,0.00137281,0.00154028,0.00152228
2482,1.55876,0.00174712,0.0013732,0.00154072,0.00152272
2483,1.55965,0.00174762,0.00137359,0.00154116,0.00152315
2484,1.56054,0.00174811,0.00137398,0.0015416,0.00152359
2485,1.56143,0.00174861,0.00137438,0.00154204,0.00152402
2486,1.56232,0.00174911,0.00137477,0.00154248,0.00152446
2487,1.56321,0.00174961,0.00137516,0.00154292,0.00152489
2488,1.5641,0.00175011,0.00137555,0.00154335,0.00152532
2489,1.56499,0.0017506,0.00137594,0.00154379,0.00152576
2490,1.56588,0.0017511,0.00137633,0.00154423,0.00152619
2491,1.56677,0.0017516,0.00137672,0.00154467,0.00152662
2492,1.56765,0.00175209,0.00137711,0.00154511,0.00152706
2493,1.56854,0.00175259,0.0013775,0.00154554,0.00152749
2494,1.56943,0.00175308,0.00137789,0.00154598,0.00152792
2495,1.57032,0.00175358,0.00137828,0.00154642,0.00152835
2496,1.57121,0.00175408,0.00137867,0.00154686,0.00152879
2497,1.57209,0.00175457,0.00137906,0.00154729,0.00152922
2498,1.57298,0.00175507,0.00137945,0.00154773,0.00152965
2499,1.57387,0.00175556,0.00137984,0.00154817,0.00153008
2500,1.57476,0.00175606,0.00138023,0.0015486,0.00153051
2501,1.57564,0.00175655,0.00138062,0.00154904,0.00153094
2502,1.57653,0.00175705,0.001381,0.00154947,0.00153137
2503,1.57742,0.00175754,0.00138139,0.00154991,0.0015318
2504,1.5783,0.00175803,0.00138178,0.00155035,0.00153223
2505,1.57919,0.00175853,0.00138217,0.00155078,0.00153266
2506,1.58007,0.00175902,0.00138256,0.00155122,0.00153309
2507,1.58096,0.00175951,0.00138294,0.00155165,0.00153352
2508,1.58185,0.00176001,0.00138333,0.00155209,0.00153395
2509,1.58273,0.0017605,0.00138372,0.00155252,0.00153438
2510,1.58362,0.00176099,0.00138411,0.00155295,0.00153481
2511,1.5845,0.00176148,0.00138449,0.00155339,0.00153524
2512,1.58539,0.00176197,0.00138488,0.00155382,0.00153567
2513,1.58627,0.00176247,0.00138527,0.00155426,0.0015361
2514,1.58716,0.00176296,0.00138565,0.00155469,0.00153653
2515,1.58804,0.00176345,0.00138604,0.00155512,0.00153695
2516,1.58893,0.00176394,0.00138642,0.00155556,0.00153738
2517,1.58981,0.00176443,0.00138681,0.00155599,0.00153781
2518,1.59069,0.00176492,0.0013872,0.00155642,0.00153824
2519,1.59158,0.00176541,0.00138758,0.00155685,0.00153866
2520,1.59246,0.0017659,0.00138797,0.00155729,0.00153909
2521,1.59335,0.00176639,0.00138835,0.00155772,0.00153952
2522,1.59423,0.00176688,0.00138874,0.00155815,0.00153995
2523,1.59511,0.00176737,0.00138912,0.00155858,0.00154037
2524,1.596,0.00176786,0.00138951,0.00155901,0.0015408
2525,1.59688,0.00176835,0.00138989,0.00155944,0.00154123
2526,1.59776,0.00176884,0.00139027,0.00155987,0.00154165
2527,1.59864,0.00176933,0.00139066,0.0015603,0.00154208
2528,1.59953,0.00176982,0.00139104,0.00156074,0.0015425
2529,1.60041,0.0017703,0.00139143,0.00156117,0.00154293
2530,1.60129,0.00177079,0.00139181,0.0015616,0.00154335
2531,1.60217,0.00177128,0.00139219,0.00156203,0.00154378
2532,1.60306,0.00177177,0.00139258,0.00156246,0.0015442
2533,1.60394,0.00177225,0.00139296,0.00156289,0.00154463
2534,1.60482,0.00177274,0.00139334,0.00156332,0.00154505
2535,1.6057,0.00177323,0.00139372,0.00156374,0.00154548
2536,1.60658,0.00177371,0.00139411,0.00156417,0.0015459
2537,1.60746,0.0017742,0.00139449,0.0015646,0.00154632
2538,1.60834,0.00177469,0.00139487,0.00156503,0.00154675
2539,1.60922,0.00177517,0.00139525,0.00156546,0.00154717
2540,1.61011,0.00177566,0.00139563,0.00156589,0.00154759
2541,1.61099,0.00177614,0.00139602,0.00156632,0.00154802
2542,1.61187,0.00177663,0.0013964,0.00156674,0.00154844
2543,1.61275,0.00177711,0.00139678,0.00156717,0.00154886
2544,1.61363,0.0017776,0.00139716,0.0015676,0.00154929
2545,1.61451,0.00177808,0.00139754,0.00156803,0.00154971
2546,1.61539,0.00177857,0.00139792,0.00156845,0.00155013
2547,1.61627,0.00177905,0.0013983,0.00156888,0.00155055
2548,1.61715,0.00177954,0.00139868,0.00156931,0.00155097
2549,1.61802,0.00178002,0.00139906,0.00156973,0.0015514
2550,1.6189,0.0017805,0.00139944,0.00157016,0.00155182
2551,1.61978,0.00178099,0.00139982,0.00157059,0.00155224
2552,1.62066,0.00178147,0.0014002,0.00157101,0.00155266
2553,1.62154,0.00178195,0.00140058,0.00157144,0.00155308
2554,1.62242,0.00178243,0.00140096,0.00157186,0.0015535
2555,1.6233,0.00178292,0.00140134,0.00157229,0.00155392
2556,1.62417,0.0017834,0.00140172,0.00157271,0.00155434
2557,1.62505,0.00178388,0.0014021,0.00157314,0.00155476
2558,1.62593,0.00178436,0.00140248,0.00157356,0.00155518
2559,1.62681,0.00178484,0.00140285,0.00157399,0.0015556
2560,1.62769,0.00178533,0.00140323,0.00157441,0.00155602
2561,1.62856,0.00178581,0.00140361,0.00157484,0.00155644
2562,1.62944,0.00178629,0.00140399,0.00157526,0.00155686
2563,1.63032,0.00178677,0.00140437,0.00157569,0.00155728
2564,1.6312,0.00178725,0.00140474,0.00157611,0.0015577
2565,1.63207,0.00178773,0.00140512,0.00157653,0.00155812
2566,1.63295,0.00178821,0.0014055,0.00157696,0.00155853
2567,1.63382,0.00178869,0.00140588,0.00157738,0.00155895
2568,1.6347,0.00178917,0.00140625,0.0015778,0.00155937
2569,1.63558,0.00178965,0.00140663,0.00157822,0.00155979
2570,1.63645,0.00179013,0.00140701,0.00157865,0.00156021
2571,1.63733,0.00179061,0.00140738,0.00157907,0.00156062
2572,1.6382,0.00179108,0.00140776,0.00157949,0.00156104
2573,1.63908,0.00179156,0.00140814,0.00157991,0.00156146
2574,1.63996,0.00179204,0.00140851,0.00158034,0.00156187
2575,1.64083,0.00179252,0.00140889,0.00158076,0.00156229
2576,1.64171,0.001793,0.00140926,0.00158118,0.00156271
2577,1.64258,0.00179347,0.00140964,0.0015816,0.00156312
2578,1.64346,0.00179395,0.00141001,0.00158202,0.00156354
2579,1.64433,0.00179443,0.00141039,0.00158244,0.00156396
2580,1.6452,0.00179491,0.00141076,0.00158286,0.00156437
2581,1.64608,0.00179538,0.00141114,0.00158328,0.00156479
2582,1.64695,0.00179586,0.00141151,0.0015837,0.0015652
2583,1.64783,0.00179634,0.00141189,0.00158412,0.00156562
2584,1.6487,0.00179681,0.00141226,0.00158454,0.00156603
2585,1.64958,0.00179729,0.00141264,0.00158496,0.00156645
2586,1.65045,0.00179777,0.00141301,0.00158538,0.00156686
2587,1.65132,0.00179824,0.00141338,0.0015858,0.00156728
2588,1.6522,0.00179872,0.00141376,0.00158622,0.00156769
2589,1.65307,0.00179919,0.00141413,0.00158664,0.00156811
2590,1.65394,0.00179967,0.0014145,0.00158706,0.00156852
2591,1.65481,0.00180014,0.00141488,0.00158748,0.00156893
2592,1.65569,0.00180062,0.00141525,0.0015879,0.00156935
2593,1.65656,0.00180109,0.00141562,0.00158832,0.00156976
2594,1.65743,0.00180157,0.001416,0.00158873,0.00157018
2595,1.6583,0.00180204,0.00141637,0.00158915,0.00157059
2596,1.65918,0.00180251,0.00141674,0.00158957,0.001571
2597,1.66005,0.00180299,0.00141711,0.00158999,0.00157141
2598,1.66092,0.00180346,0.00141749,0.00159041,0.00157183
2599,1.66179,0.00180393,0.00141786,0.00159082,0.00157224
2600,1.66266,0.00180441,0.00141823,0.00159124,0.00157265
2601,1.66354,0.00180488,0.0014186,0.00159166,0.00157306
2602,1.66441,0.00180535,0.00141897,0.00159207,0.00157348
2603,1.66528,0.00180582,0.00141934,0.00159249,0.00157389
2604,1.66615,0.0018063,0.00141971,0.00159291,0.0015743
2605,1.66702,0.00180677,0.00142009,0.00159332,0.00157471
2606,1.66789,0.00180724,0.00142046,0.00159374,0.00157512
2607,1.66876,0.00180771,0.00142083,0.00159415,0.00157553
2608,1.66963,0.00180818,0.0014212,0.00159457,0.00157594
2609,1.6705,0.00180865,0.00142157,0.00159499,0.00157635
2610,1.67137,0.00180912,0.00142194,0.0015954,0.00157676
2611,1.67224,0.00180959,0.00142231,0.00159582,0.00157717
2612,1.67311,0.00181007,0.00142268,0.00159623,0.00157758
2613,1.67398,0.00181054,0.00142305,0.00159665,0.00157799
2614,1.67485,0.00181101,0.00142342,0.00159706,0.0015784
2615,1.67572,0.00181148,0.00142379,0.00159747,0.00157881
2616,1.67659,0.00181195,0.00142416,0.00159789,0.00157922
2617,1.67746,0.00181242,0.00142452,0.0015983,0.00157963
2618,1.67833,0.00181289,0.00142489,0.00159872,0.00158004
2619,1.6792,0.00181335,0.00142526,0.00159913,0.00158045
2620,1.68006,0.00181382,0.00142563,0.00159954,0.00158086
2621,1.68093,0.00181429,0.001426,0.00159996,0.00158127
2622,1.6818,0.00181476,0.00142637,0.00160037,0.00158168
2623,1.68267,0.00181523,0.00142674,0.00160078,0.00158208
2624,1.68354,0.0018157,0.0014271,0.0016012,0.00158249
2625,1.6844,0.00181616,0.00142747,0.00160161,0.0015829
2626,1.68527,0.00181663,0.00142784,0.00160202,0.00158331
2627,1.68614,0.0018171,0.00142821,0.00160243,0.00158371
2628,1.68701,0.00181757,0.00142857,0.00160285,0.00158412
2629,1.68787,0.00181803,0.00142894,0.00160326,0.00158453
2630,1.68874,0.0018185,0.00142931,0.00160367,0.00158494
2631,1.68961,0.00181897,0.00142967,0.00160408,0.00158534
2632,1.69048,0.00181944,0.00143004,0.00160449,0.00158575
2633,1.69134,0.0018199,0.00143041,0.0016049,0.00158616
2634,1.69221,0.00182037,0.00143078,0.00160532,0.00158656
2635,1.69308,0.00182083,0.00143114,0.00160573,0.00158697
2636,1.69394,0.0018213,0.00143151,0.00160614,0.00158737
2637,1.69481,0.00182177,0.00143187,0.00160655,0.00158778
2638,1.69567,0.00182223,0.00143224,0.00160696,0.00158819
2639,1.69654,0.0018227,0.0014326,0.00160737,0.00158859
